GAME_DATE_EST,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,PTS
2012-01-25,21100269,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:54:00,12,19,0.632,6,8,0.75,32
2012-01-23,21100251,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:05:00,8,18,0.444,2,7,0.286,18
2012-01-20,21100226,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:04:00,5,15,0.333,2,6,0.333,12
2012-01-04,21100091,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:21:00,7,11,0.636,3,4,0.75,20
2012-01-02,21100066,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:22,4,8,0.5,2,3,0.667,10
2011-12-31,21100056,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:17:00,9,15,0.6,3,8,0.375,21
2011-12-26,21100017,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:29:00,7,12,0.583,1,3,0.333,21
2011-12-25,21100005,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:28:00,2,12,0.167,0,4,0,4
2011-12-20,11100020,1610612744,GSW,Golden State,201939,Stephen Curry,,,,15,2,5,0.4,1,2,0.5,7
2011-12-17,11100008,1610612744,GSW,Golden State,201939,Stephen Curry,,,,32,9,17,0.529,1,4,0.25,22
2011-04-13,21001227,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:09:00,7,11,0.636,2,4,0.5,18
2011-04-11,21001210,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:32:00,10,13,0.769,3,4,0.75,27
2011-04-10,21001200,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:18:00,11,17,0.647,3,6,0.5,27
2011-04-06,21001173,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:05:00,8,23,0.348,2,6,0.333,20
2011-04-05,21001160,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:06:00,10,21,0.476,3,5,0.6,28
2011-04-02,21001136,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:31:00,3,8,0.375,1,3,0.333,12
2011-03-30,21001112,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:05:00,2,14,0.143,1,6,0.167,6
2011-03-29,21001103,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:31:00,13,23,0.565,5,8,0.625,35
2011-03-27,21001093,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:17:00,3,11,0.273,1,4,0.25,10
2011-03-25,21001079,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:19:00,7,13,0.538,4,6,0.667,23
2011-03-23,21001062,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:58:00,7,16,0.438,2,3,0.667,16
2011-03-21,21001049,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,19:57,3,8,0.375,1,2,0.5,8
2011-03-20,21001042,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:02:00,4,12,0.333,1,3,0.333,11
2011-03-18,21001026,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:40:00,6,13,0.462,2,5,0.4,15
2011-03-16,21001012,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:14:00,4,10,0.4,2,4,0.5,10
2011-03-14,21000998,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:56,7,14,0.5,5,8,0.625,19
2011-03-13,21000990,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:55:00,8,15,0.533,4,6,0.667,24
2011-03-11,21000975,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:49:00,8,19,0.421,4,10,0.4,22
2011-03-09,21000954,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:17:00,6,15,0.4,2,4,0.5,15
2011-03-08,21000948,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:12:00,10,18,0.556,2,5,0.4,23
2011-03-06,21000935,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:12:00,8,16,0.5,1,3,0.333,22
2011-03-04,21000918,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:30:00,4,11,0.364,1,4,0.25,9
2011-03-02,21000904,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:47:00,9,18,0.5,3,7,0.429,29
2011-03-01,21000894,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:53:00,7,17,0.412,4,8,0.5,20
2011-02-27,21000882,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:30:00,13,21,0.619,5,7,0.714,33
2011-02-25,21000870,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:00:00,2,7,0.286,0,2,0,7
2011-02-22,21000845,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:03:00,7,10,0.7,1,2,0.5,18
2011-02-16,21000834,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,21:30,1,7,0.143,0,3,0,4
2011-02-15,21000823,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:21:00,5,5,1,3,3,1,14
2011-02-13,21000811,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:48:00,10,18,0.556,2,5,0.4,23
2011-02-10,21000784,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:49:00,5,9,0.556,2,3,0.667,12
2011-02-09,21000782,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:19:00,5,9,0.556,1,3,0.333,13
2011-02-07,21000765,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:17:00,7,17,0.412,0,6,0,15
2011-02-05,21000753,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:17:00,9,15,0.6,2,4,0.5,23
2011-02-03,21000731,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:30:00,6,11,0.545,2,4,0.5,16
2011-01-30,21000707,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:33:00,10,18,0.556,3,8,0.375,27
2011-01-28,21000691,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:13:00,8,12,0.667,4,5,0.8,27
2011-01-26,21000677,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:15:00,8,13,0.615,1,3,0.333,20
2011-01-24,21000662,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:02:00,6,15,0.4,2,5,0.4,14
2011-01-22,21000651,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:50:00,12,23,0.522,3,9,0.333,32
2011-01-21,21000638,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:10:00,12,21,0.571,3,7,0.429,34
2011-01-19,21000624,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:36:00,4,10,0.4,0,3,0,11
2011-01-17,21000607,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:04,4,10,0.4,2,5,0.4,13
2011-01-14,21000585,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:09:00,7,15,0.467,5,7,0.714,23
2011-01-12,21000571,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:51:00,5,12,0.417,1,6,0.167,15
2011-01-09,21000545,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:58:00,2,13,0.154,0,6,0,8
2011-01-07,21000534,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:30:00,4,7,0.571,3,4,0.75,15
2011-01-05,21000518,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:54:00,6,11,0.545,1,3,0.333,21
2011-01-03,21000500,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:00:00,5,13,0.385,3,6,0.5,15
2011-01-01,21000486,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:51:00,7,12,0.583,1,2,0.5,15
2010-12-31,21000477,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:06:00,10,17,0.588,4,5,0.8,24
2010-12-29,21000462,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:58:00,4,13,0.308,0,3,0,9
2010-12-27,21000454,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:20:00,5,13,0.385,4,6,0.667,17
2010-12-25,21000437,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:18:00,2,15,0.133,0,5,0,4
2010-12-08,21000322,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,10:51,0,2,0,0,0,0,0
2010-12-07,21000312,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:33:00,8,16,0.5,3,5,0.6,21
2010-12-05,21000297,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,45:51:00,14,20,0.7,4,7,0.571,39
2010-12-02,21000274,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:09:00,4,10,0.4,1,3,0.333,9
2010-11-30,21000260,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:06:00,13,22,0.591,3,6,0.5,32
2010-11-27,21000238,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:33:00,6,10,0.6,2,3,0.667,20
2010-11-26,21000232,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:18:00,8,13,0.615,4,5,0.8,26
2010-11-24,21000217,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:33:00,8,19,0.421,0,2,0,21
2010-11-22,21000201,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:36:00,8,21,0.381,1,6,0.167,17
2010-11-21,21000194,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:09:00,5,10,0.5,1,3,0.333,13
2010-11-19,21000181,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:12:00,9,21,0.429,3,6,0.5,29
2010-11-15,21000149,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:30:00,7,14,0.5,2,3,0.667,21
2010-11-13,21000137,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:02:00,3,14,0.214,0,3,0,7
2010-11-11,21000119,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:58:00,7,18,0.389,2,5,0.4,17
2010-11-10,21000113,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,45:03:00,11,20,0.55,1,1,1,25
2010-11-08,21000097,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:27:00,12,21,0.571,2,4,0.5,34
2010-11-07,21000091,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:59:00,3,12,0.25,0,3,0,10
2010-11-05,21000078,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:59:00,7,17,0.412,1,4,0.25,20
2010-10-29,21000029,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:53:00,7,9,0.778,1,3,0.333,16
2010-10-27,21000015,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:04:00,9,16,0.563,3,6,0.5,25
2010-10-21,11000106,1610612744,GSW,Golden State,201939,Stephen Curry,,,,30,8,19,0.421,0,5,0,19
2010-10-19,11000097,1610612744,GSW,Golden State,201939,Stephen Curry,,,,24,5,13,0.385,1,6,0.167,12
2010-10-18,11000089,1610612744,GSW,Golden State,201939,Stephen Curry,,,,33,4,12,0.333,1,4,0.25,11
2010-10-16,11000075,1610612744,GSW,Golden State,201939,Stephen Curry,,,,36,6,12,0.5,2,3,0.667,17
2010-10-12,11000049,1610612744,GSW,Golden State,201939,Stephen Curry,,,,23,6,11,0.545,1,1,1,16
2010-10-10,11000040,1610612744,GSW,Golden State,201939,Stephen Curry,,,,31,6,14,0.429,1,5,0.2,15
2010-10-08,11000029,1610612744,GSW,Golden State,201939,Stephen Curry,,,,26,6,7,0.857,3,3,1,18
2010-04-14,20901229,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,13,25,0.52,4,6,0.667,42
2010-04-13,20901214,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:40:00,5,15,0.333,1,4,0.25,17
2010-04-11,20901200,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:34:00,9,16,0.563,3,6,0.5,25
2010-04-10,20901194,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:13:00,10,19,0.526,5,10,0.5,29
2010-04-07,20901163,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:15:00,12,22,0.545,3,5,0.6,27
2010-04-06,20901152,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:21:00,10,21,0.476,3,6,0.5,27
2010-04-04,20901145,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:14:00,10,23,0.435,5,11,0.455,29
2010-04-02,20901130,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:23:00,7,21,0.333,1,5,0.2,15
2010-03-31,20901119,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:37:00,6,16,0.375,1,4,0.25,15
2010-03-28,20901096,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:52:00,8,15,0.533,2,2,1,18
2010-03-27,20901086,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:52:00,6,16,0.375,3,5,0.6,17
2010-03-24,20901067,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:23:00,12,19,0.632,4,6,0.667,30
2010-03-22,20901052,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:55:00,6,15,0.4,2,5,0.4,14
2010-03-20,20901032,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:20:00,4,10,0.4,1,3,0.333,9
2010-03-15,20900995,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:50:00,11,19,0.579,5,9,0.556,29
2010-03-13,20900982,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:21:00,13,21,0.619,5,8,0.625,35
2010-03-11,20900963,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:03:00,6,15,0.4,2,7,0.286,15
2010-03-08,20900944,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:59:00,5,13,0.385,2,4,0.5,12
2010-03-06,20900925,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,8,23,0.348,4,8,0.5,25
2010-03-05,20900919,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,11,19,0.579,5,9,0.556,31
2010-03-03,20900900,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:11:00,3,12,0.25,1,2,0.5,9
2010-03-02,20900896,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:27:00,7,17,0.412,3,8,0.375,18
2010-02-27,20900877,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,11,25,0.44,3,6,0.5,27
2010-02-25,20900858,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:39:00,11,19,0.579,2,5,0.4,30
2010-02-23,20900844,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:59:00,8,22,0.364,1,8,0.125,17
2010-02-21,20900829,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,45:25:00,13,18,0.722,1,3,0.333,32
2010-02-19,20900814,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:00:00,4,9,0.444,3,6,0.5,13
2010-02-17,20900800,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:37:00,10,15,0.667,1,4,0.25,24
2010-02-16,20900790,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:38:00,5,21,0.238,1,10,0.1,11
2010-02-10,20900778,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,45:47:00,11,22,0.5,7,11,0.636,36
2010-02-08,20900756,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,9,20,0.45,1,5,0.2,25
2010-02-06,20900751,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:05:00,9,15,0.6,3,7,0.429,23
2010-02-03,20900724,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:54:00,1,6,0.167,0,2,0,6
2010-02-02,20900717,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:52:00,6,18,0.333,2,5,0.4,14
2010-01-31,20900703,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:52:00,4,10,0.4,2,2,1,14
2010-01-29,20900688,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:00:00,8,15,0.533,2,4,0.5,22
2010-01-27,20900673,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:39:00,7,13,0.538,1,3,0.333,15
2010-01-26,20900662,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:42:00,10,22,0.455,3,10,0.3,27
2010-01-23,20900644,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:26:00,10,25,0.4,4,9,0.444,25
2010-01-22,20900634,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,11,21,0.524,3,7,0.429,32
2010-01-20,20900619,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:47:00,6,17,0.353,3,8,0.375,15
2010-01-18,20900602,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:28:00,9,18,0.5,5,8,0.625,26
2010-01-15,20900581,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,48:00:00,7,17,0.412,1,4,0.25,18
2010-01-13,20900568,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:34:00,3,10,0.3,3,5,0.6,9
2010-01-11,20900552,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:07:00,8,15,0.533,1,2,0.5,21
2010-01-08,20900529,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:08:00,5,10,0.5,1,2,0.5,12
2010-01-06,20900511,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:11:00,7,11,0.636,0,2,0,16
2010-01-05,20900503,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:18:00,10,13,0.769,6,6,1,26
2010-01-02,20900487,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:00:00,4,10,0.4,1,2,0.5,9
2009-12-29,20900458,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:20,6,10,0.6,0,1,0,15
2009-12-28,20900451,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,10:41,0,4,0,0,1,0,0
2009-12-26,20900438,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:33:00,4,10,0.4,3,4,0.75,13
2009-12-23,20900419,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,47:01:00,6,13,0.462,3,5,0.6,17
2009-12-22,20900409,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:17:00,6,15,0.4,2,6,0.333,14
2009-12-18,20900383,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,46:15:00,9,17,0.529,5,9,0.556,27
2009-12-16,20900369,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:03:00,4,11,0.364,0,2,0,8
2009-12-14,20900345,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:24:00,5,13,0.385,1,4,0.25,14
2009-12-12,20900332,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:50:00,5,10,0.5,3,4,0.75,19
2009-12-11,20900324,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:15:00,3,9,0.333,0,3,0,6
2009-12-09,20900311,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:12:00,6,13,0.462,1,4,0.25,14
2009-12-07,20900298,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26:00,9,14,0.643,2,4,0.5,22
2009-12-05,20900289,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,46:09:00,6,12,0.5,0,2,0,13
2009-12-03,20900271,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:51:00,4,8,0.5,1,3,0.333,11
2009-12-01,20900256,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:42:00,4,14,0.286,2,6,0.333,10
2009-11-30,20900252,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,19:50,2,5,0.4,1,2,0.5,7
2009-11-28,20900238,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:01:00,5,15,0.333,1,5,0.2,13
2009-11-25,20900216,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:12:00,5,16,0.313,1,4,0.25,11
2009-11-24,20900204,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:48:00,6,12,0.5,2,4,0.5,18
2009-11-20,20900181,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,45:34:00,3,9,0.333,2,3,0.667,12
2009-11-18,20900163,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:24:00,4,10,0.4,1,4,0.25,13
2009-11-17,20900150,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:18:00,6,10,0.6,2,6,0.333,14
2009-11-14,20900141,1610612744,GSW,Golden State,201939,Stephen Curry,,,,25:57:00,6,9,0.667,2,2,1,14
2009-11-13,20900126,1610612744,GSW,Golden State,201939,Stephen Curry,,,,2:35,0,0,0,0,0,0,0
2009-11-11,20900109,1610612744,GSW,Golden State,201939,Stephen Curry,,,,21:11,3,7,0.429,0,2,0,6
2009-11-09,20900101,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:49:00,2,8,0.25,1,2,0.5,8
2009-11-08,20900096,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:15:00,4,8,0.5,1,2,0.5,9
2009-11-06,20900082,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,21:32,1,5,0.2,0,1,0,5
2009-11-04,20900069,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:27:00,3,6,0.5,1,2,0.5,7
2009-10-30,20900030,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:05:00,5,9,0.556,2,3,0.667,12
2009-10-28,20900015,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:39:00,7,12,0.583,0,1,0,14
2009-10-22,10900107,1610612744,GSW,Golden State,201939,Stephen Curry,,,,38,6,13,0.462,2,6,0.333,14
2009-10-20,10900093,1610612744,GSW,Golden State,201939,Stephen Curry,,,,16,4,6,0.667,0,1,0,9
2009-10-17,10900075,1610612744,GSW,Golden State,201939,Stephen Curry,,,,20,3,9,0.333,0,2,0,6
2009-10-12,10900119,1610612744,GSW,Golden State,201939,Stephen Curry,,,,27,3,10,0.3,0,2,0,11
2009-10-10,10900035,1610612744,GSW,Golden State,201939,Stephen Curry,,,,37,6,12,0.5,2,5,0.4,18
2009-10-09,10900031,1610612744,GSW,Golden State,201939,Stephen Curry,,,,24,1,7,0.143,0,3,0,6
2009-10-07,10900021,1610612744,GSW,Golden State,201939,Stephen Curry,,,,41,5,15,0.333,1,5,0.2,11
2009-10-04,10900005,1610612744,GSW,Golden State,201939,Stephen Curry,,,,24,2,10,0.2,1,3,0.333,5
2019-10-30,21900065,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,21:09,3,11,0.273,1,7,0.143,9
2019-10-28,21900047,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:00:00,9,17,0.529,4,10,0.4,26
2019-10-27,21900036,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:08:00,7,18,0.389,2,9,0.222,23
2019-10-24,21900016,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:48:00,8,20,0.4,2,11,0.182,23
2019-10-18,11900079,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:48:00,9,20,0.45,6,15,0.4,32
2019-10-14,11900058,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,21:24,6,17,0.353,3,8,0.375,17
2019-10-10,11900035,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:28:00,14,19,0.737,6,9,0.667,40
2019-10-05,11900006,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,17:57,5,11,0.455,1,5,0.2,18
2019-06-13,41800406,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:53:00,6,17,0.353,3,11,0.273,21
2019-06-10,41800405,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:11:00,10,23,0.435,5,14,0.357,31
2019-06-07,41800404,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:59:00,9,22,0.409,2,9,0.222,27
2019-06-05,41800403,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:15:00,14,31,0.452,6,14,0.429,47
2019-06-02,41800402,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:40:00,6,17,0.353,3,10,0.3,23
2019-05-30,41800401,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:15:00,8,18,0.444,4,9,0.444,34
2019-05-20,41800314,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,47:24:00,11,25,0.44,7,16,0.438,37
2019-05-18,41800313,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:17:00,11,26,0.423,6,16,0.375,36
2019-05-16,41800312,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:34:00,11,22,0.5,4,14,0.286,37
2019-05-14,41800311,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:29:00,12,23,0.522,9,15,0.6,36
2019-05-10,41800226,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:12:00,9,20,0.45,4,11,0.364,33
2019-05-08,41800225,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:39:00,9,23,0.391,3,11,0.273,25
2019-05-06,41800224,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,43:10:00,12,25,0.48,4,14,0.286,30
2019-05-04,41800223,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:30:00,7,23,0.304,2,9,0.222,17
2019-04-30,41800222,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:08:00,6,16,0.375,3,13,0.231,20
2019-04-28,41800221,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:03:00,5,12,0.417,3,10,0.3,18
2019-04-26,41800146,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:29:00,8,14,0.571,2,5,0.4,24
2019-04-24,41800145,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:05:00,7,15,0.467,4,5,0.8,24
2019-04-21,41800144,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:44:00,3,14,0.214,1,9,0.111,12
2019-04-18,41800143,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,20:00,7,11,0.636,4,6,0.667,21
2019-04-15,41800142,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:54:00,8,18,0.444,5,11,0.455,29
2019-04-13,41800141,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:41:00,11,16,0.688,8,12,0.667,38
2019-04-09,21801215,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,9:25,2,4,0.5,1,2,0.5,5
2019-04-07,21801205,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:35:00,11,20,0.55,3,10,0.3,27
2019-04-05,21801191,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:06:00,12,21,0.571,9,12,0.75,40
2019-04-04,21801179,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:29:00,3,14,0.214,1,9,0.111,7
2019-04-02,21801164,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:14:00,6,11,0.545,5,10,0.5,17
2019-03-31,21801150,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:28:00,8,14,0.571,5,8,0.625,25
2019-03-29,21801132,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:54:00,13,25,0.52,11,19,0.579,37
2019-03-27,21801118,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:23:00,7,20,0.35,6,12,0.5,28
2019-03-24,21801101,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:26:00,9,19,0.474,5,10,0.5,26
2019-03-21,21801079,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:28:00,5,15,0.333,5,12,0.417,15
